IDENT,IDCEREMA,TYPE_QUEST,POIDSM,NBP_CATI,RESCOMM,RESDEP,RESCOUR,RESSECT,RESLNG,RESLAT,DATE_ENQ,JOUR,MOIS,ANNEE,JOURSEM,TYPE_JOUR,MNP,MNP5,MNPMOB,MNPACT,TYPE_MEN,TYPELOG,OCCUPLOG,ANARR_LOG,ACOMM_T,ACOMM_N,INTERNET,NB_VD,NB_2RM,NB_VEH,NB_VELO,NB_VAE,VP_ENT,VP_ASS,2RM_ENT,2RM_ASS,ABRI_VL,REVENU,RESCOMM_OLD,RESDEP_OLD,RESCOUR_OLD,RESLNG_OLD,RESLAT_OLD
3189bc87-3d06-4013-b711-8edc7c9c6e4d,p189206031413,CAPI,3591.044191,2,92063,92,2,9206,2.188,48.878,2018/9/27,27,9,2018,jeudi,Semaine,2,2,2,1,Famille monoparentale m?re,2,4,2009,2,Courbevoie (92),1,0,0,0,0,0,,,,,1,3,92063,92,2,2.182,48.889
9598306b-38eb-4924-99c1-58b6a014f295,p189206031416,CAPI,1679.621457,2,92063,92,2,9206,2.197,48.861,2019/6/11,11,6,2019,mardi,Semaine,2,2,2,1,Famille monoparentale p?re,2,3,1994,,,,0,0,0,1,0,,,,,,3,92063,92,2,2.197,48.861
17a854c2-0db4-4b30-8f52-375e41147350,p189206031431,CAPI,0,2,92063,92,2,9206,2.154,48.869,2018/12/9,9,12,2018,dimanche,dimanche,2,2,2,2,Couple sans enfant,2,4,2010,1,,,1,0,1,1,0,3,2,,,,8,92063,92,2,2.154,48.869
6517512a-db59-435b-8191-dff16cbc4b2d,p189206031444,CAPI,632.2219305,1,92063,92,2,9206,2.184,48.881,2019/6/4,4,6,2019,mardi,Semaine,1,1,1,1,Femme seule,2,3,2012,2,Argenteuil (95),,1,0,1,0,0,1,4,,,1,4,92063,92,2,2.184,48.881
782d82f2-9753-4729-bd88-35b6b66185b7,p189206031446,CAPI,1245.585513,3,92063,92,2,9206,2.19,48.882,2019/6/19,19,6,2019,mercredi,Semaine,2,2,2,1,Famille monoparentale m?re,2,3,2006,,,,1,0,1,2,0,2,1,,,,6,92063,92,2,2.19,48.882
06ef7857-03f6-41d2-84d4-111db8c7b2f7,p189206031455,CAPI,907.9304986,3,92063,92,2,9206,2.173,48.889,2018/2/2,2,2,2018,vendredi,Semaine,3,3,3,3,Couple avec enfant,2,3,1998,,,1,1,1,2,0,0,2,2,1,1,1,8,92063,92,2,2.173,48.889
7332dcfe-34cf-4c1d-b477-406a324c2097,p189206031456,CAPI,1157.364466,1,92063,92,2,9206,2.183,48.879,2018/10/19,19,10,2018,vendredi,Semaine,1,1,1,1,Homme seul,2,5,2016,2,Nanterre (92),1,1,0,1,0,0,1,1,,,0,-2,92063,92,2,2.183,48.879
45254a03-3511-408b-8e91-42eacc833075,p189206031457,CAPI,1002.144921,3,92063,92,2,9206,2.195,48.863,2019/6/4,4,6,2019,mardi,Semaine,3,3,3,2,Couple avec enfant,2,3,2013,1,,,1,0,1,0,0,5,2,,,1,8,92063,92,2,2.195,48.863
d7cbe93b-4f97-427a-8f65-be985f0f228a,p189206031468,CAPI,0,1,92063,92,2,9206,2.191,48.87,2019/1/26,26,1,2019,samedi,samedi,1,1,1,1,Homme seul,2,1,2005,,,,1,0,1,1,0,5,2,,,,5,92063,92,2,2.191,48.87
2188c7d9-f03e-4f43-ae57-69d98a5828fd,p189206031493,CAPI,616.1610328,2,92063,92,2,9206,2.197,48.866,2018/2/15,15,2,2018,jeudi,Semaine,2,2,1,1,Famille monoparentale p?re,2,4,2013,2,Suresnes (92),1,1,0,1,1,0,2,2,,,,8,92063,92,2,2.197,48.866
c706c5ad-5aca-4deb-b056-10bda4372295,p189206031514,CAPI,430.990747,1,92026,92,2,9205,2.255,48.894,2019/5/28,28,5,2019,mardi,Semaine,1,1,1,1,Homme seul,2,1,2017,2,Rueil-Malmaison (92),,1,0,1,0,0,1,4,,,1,8,92026,92,2,2.255,48.894
f46b0ed1-abd1-41e3-8ef3-b122badf541b,p189206031516,CAPI,541.6893922,3,92063,92,2,9206,2.201,48.876,2018/10/12,12,10,2018,vendredi,Semaine,4,3,3,2,Couple avec enfant,1,2,2011,1,,1,1,2,3,2,0,4,3,5,5,,-2,92063,92,2,2.201,48.876
bc540326-21ad-4f2b-b0c1-998b38ab94e3,p189206031526,CAPI,617.3300378,5,92063,92,2,9206,2.189,48.875,2019/3/26,26,3,2019,mardi,Semaine,5,5,5,2,Couple avec enfant,1,3,2013,1,,,1,0,1,0,0,3,4,,,0,8,92063,92,2,2.189,48.875
b03405e9-5cd2-4328-8138-37c0d33f3390,p189206031533,CAPI,807.9491286,2,92063,92,2,9206,2.186,48.878,2018/9/26,26,9,2018,mercredi,Semaine,2,2,2,1,Famille monoparentale m?re,2,2,2016,1,,1,1,0,1,0,0,2,1,,,1,8,92063,92,2,2.186,48.878
ac16c163-45f8-4b43-920c-a28b666f83a2,p189206031534,CAPI,729.2667664,2,92063,92,2,9206,2.175,48.887,2019/5/27,27,5,2019,lundi,Semaine,2,2,2,0,Couple sans enfant,1,2,1997,,,,1,0,1,4,0,4,2,,,,9,92063,92,2,2.175,48.887
f7333a8f-bdb4-4242-983d-59d15660166a,p189206031535,CAPI,420.7833303,1,92063,92,2,9206,2.169,48.887,2019/1/22,22,1,2019,mardi,Semaine,1,1,1,1,Homme seul,2,2,2002,,,,1,1,2,1,0,2,1,2,1,,9,92063,92,2,2.169,48.887
bc11337d-f9e5-4e8f-a31d-63265bb2ac41,p189206031539,CAPI,364.7051112,1,92063,92,2,9206,2.184,48.88,2019/6/7,7,6,2019,vendredi,Semaine,1,1,1,1,Homme seul,2,2,2008,,,,1,0,1,0,0,2,2,,,1,10,92063,92,2,2.184,48.88
b4932ba6-a98b-47ec-ab8a-a828a57e2170,p189206031547,CAPI,767.6778711,4,92063,92,2,9206,2.163,48.882,2018/9/28,28,9,2018,vendredi,Semaine,4,3,3,2,Couple avec enfant,2,1,2017,2,Rueil-Malmaison (92),1,1,0,1,2,0,3,3,,,,9,92063,92,2,2.163,48.882
a5b31cb9-a1bc-4426-a376-06c2e76f91c3,p189206031557,CAPI,3546.826442,5,92063,92,2,9206,2.195,48.868,2019/4/8,8,4,2019,lundi,Semaine,5,5,5,1,Couple avec enfant,2,1,2012,1,,,1,0,1,3,1,1,1,,,,9,92063,92,2,2.195,48.868
984c9011-83a2-4ab8-a742-4409d8b3d755,p189206031562,CAPI,1004.41217,2,92063,92,2,9206,2.178,48.874,2018/11/26,26,11,2018,lundi,Semaine,2,2,2,2,Couple sans enfant,2,3,2008,1,,,1,0,1,2,0,1,2,,,,-2,92063,92,2,2.178,48.874
de1dd300-cc37-4e79-9433-b3f0b18bce6d,p189206031566,CAPI,403.1052828,3,92063,92,2,9206,2.166,48.889,2018/9/28,28,9,2018,vendredi,Semaine,3,3,3,1,Famille monoparentale m?re,2,1,2016,1,,1,1,0,1,2,0,4,2,,,,10,92063,92,2,2.166,48.889
4e87e273-272e-4a22-b8c2-5c2936c5f576,p189206031567,CAPI,1486.763511,4,92063,92,2,9206,2.177,48.876,2019/2/4,4,2,2019,lundi,Semaine,4,4,4,1,Couple avec enfant,2,1,2009,1,,,2,0,2,2,0,4,2,,,,10,92063,92,2,2.177,48.876
a635b6f8-2baa-4009-a601-0e1d2467f5e5,p189206031582,CAPI,336.0896512,3,92063,92,2,9206,2.179,48.888,2018/11/9,9,11,2018,vendredi,Semaine,4,3,3,2,Couple avec enfant,2,2,2014,2,Paris 19e  Arrondissement,,1,0,1,2,1,1,2,,,,10,92063,92,2,2.179,48.888
24539544-86b8-4f9d-b25d-333a8ea5f3e8,p189206031594,CAPI,347.0618338,2,92063,92,2,9206,2.185,48.875,2018/10/12,12,10,2018,vendredi,Semaine,4,2,2,2,Couple avec enfant,2,2,2013,2,Puteaux (92),1,2,0,2,2,0,5,3,,,,10,92063,92,2,2.185,48.875
0cde69c2-c62c-4b46-bb43-a97a2fa3dae9,p189206031600,CAPI,998.9537279,4,92063,92,2,9206,2.168,48.885,2018/12/14,14,12,2018,vendredi,Semaine,4,4,4,2,Couple avec enfant,1,5,2017,1,,,1,1,2,2,0,2,1,1,1,,-2,92063,92,2,2.168,48.885
1c4ed15f-31e0-49d1-a71a-e3217851c52a,p189207031616,CAPI,1302.006012,1,92033,92,2,9207,2.172,48.84,2019/3/25,25,3,2019,lundi,Semaine,1,1,1,0,Femme seule,2,2,1975,,,,1,0,1,0,0,1,2,,,1,4,92033,92,2,2.172,48.84
0e8b96ab-4a38-4469-b0f2-6ae4aa652455,p189207031641,CAPI,576.4015287,1,92033,92,2,9207,2.187,48.846,2018/12/21,21,12,2018,vendredi,Semaine,1,1,1,1,Femme seule,2,3,1989,,,,0,0,0,1,0,,,,,,-2,92033,92,2,2.196,48.842
392549e5-c803-4f88-ae75-802d526c560d,p189207031653,CAPI,0,2,92033,92,2,9207,2.187,48.846,2019/1/27,27,1,2019,dimanche,dimanche,2,2,2,1,Famille monoparentale m?re,2,3,2014,2,Chanteloup-les-Vignes (78),,1,0,1,0,0,1,3,,,0,-2,92033,92,2,2.199,48.854
1a5beda6-5275-45f2-9c37-2409b5ed7e9d,p189207031670,CAPI,352.747053,2,92063,92,2,9206,2.205,48.865,2019/6/4,4,6,2019,mardi,Semaine,2,2,2,1,Famille monoparentale p?re,2,1,2017,2,Garches (92),,2,0,2,0,0,1,1,,,0,8,92063,92,2,2.205,48.865
d6bb3fc7-403e-4cc2-b12e-3fc655f27e5b,p189207031679,CAPI,252.7784847,2,92033,92,2,9207,2.186,48.844,2019/6/18,18,6,2019,mardi,Semaine,2,2,2,1,Couple sans enfant,2,2,2006,,,,2,0,2,0,0,2,1,,,1,10,92033,92,2,2.186,48.844
3d0eb99c-2be0-4645-a67a-cfe27fb0a7d7,p189207031680,CAPI,0,2,92033,92,2,9207,2.183,48.844,2018/12/15,15,12,2018,samedi,samedi,2,2,2,0,Couple sans enfant,1,2,1991,,,,2,0,2,2,0,2,3,,,,10,92033,92,2,2.183,48.844
2e70ae09-bac1-49d8-99ca-49b68de9fa74,p189207031689,CAPI,2033.42645,3,92033,92,2,9207,2.199,48.85,2019/6/13,13,6,2019,jeudi,Semaine,3,3,3,1,Autre,1,1,2013,2,Saint-Cloud (92),,2,0,2,3,0,-1,5,,,,-1,92033,92,2,2.199,48.85
bc4cff68-0329-433d-ad97-5d4b7493ee30,p189207031693,CAPI,649.496618,2,92073,92,2,9207,2.219,48.861,2018/12/3,3,12,2018,lundi,Semaine,2,2,1,0,Couple sans enfant,1,1,2004,,,,2,0,2,0,0,1,5,,,1,8,92073,92,2,2.219,48.861
0df1a2d3-e37f-4976-bfb0-4fdd0fcf18c1,p189207031718,CAPI,2178.295267,2,92064,92,2,9207,2.215,48.841,2019/6/12,12,6,2019,mercredi,Semaine,2,2,2,0,Couple sans enfant,2,2,1983,,,,2,0,2,0,0,1,4,,,1,10,92064,92,2,2.215,48.841
c34ea6dd-c9fe-42f3-8b00-7b21ec895e89,p189207031721,CAPI,966.0523572,2,92064,92,2,9207,2.214,48.857,2019/3/25,25,3,2019,lundi,Semaine,2,2,2,0,Couple sans enfant,2,2,1958,,,,1,0,1,0,0,1,2,,,0,8,92064,92,2,2.214,48.857
7b146f6b-f047-4a33-abcb-86bf2fd64dfb,p189207031731,CAPI,710.523621,2,92064,92,2,9207,2.212,48.845,2019/5/6,6,5,2019,lundi,Semaine,2,2,2,0,Couple sans enfant,2,1,2008,,,,2,0,2,0,0,5,2,,,1,-1,92064,92,2,2.212,48.845
7751a726-a425-4301-9046-121e30ec3c8e,p189207031739,CAPI,922.208156,2,92064,92,2,9207,2.2,48.843,2019/6/17,17,6,2019,lundi,Semaine,2,2,2,1,Couple sans enfant,2,2,2015,2,Garches (92),,2,0,2,0,0,1,4,,,0,-2,92064,92,2,2.2,48.843
1247667d-9a11-403a-895b-1bbc35acf3ac,p189207031747,CAPI,0,1,92064,92,2,9207,2.222,48.858,2019/6/23,23,6,2019,dimanche,dimanche,1,1,1,1,Femme seule,2,4,2014,1,,,1,0,1,0,0,2,2,,,1,9,92064,92,2,2.222,48.858
4acc85cb-9707-40a5-aa49-136181b387a6,p189207031783,CAPI,343.9839512,1,92064,92,2,9207,2.213,48.85,2018/11/7,7,11,2018,mercredi,Semaine,1,1,1,1,Femme seule,2,1,2014,2,Montmorency (95),,1,0,1,0,0,3,3,,,1,9,92064,92,2,2.213,48.85
563755b6-c707-4d39-a149-017be95aca4e,p189207031789,CAPI,319.9887492,1,92064,92,2,9207,2.211,48.855,2019/6/11,11,6,2019,mardi,Semaine,1,1,1,1,Homme seul,2,4,2007,,,,1,1,2,1,0,1,1,3,3,,9,92064,92,2,2.211,48.855
c4cb645b-6ce7-4b5a-9f0a-9f5a9bc16cac,p189207031798,CAPI,741.9938496,1,75109,75,1,7503,2.329,48.876,2019/6/5,5,6,2019,mercredi,Semaine,1,1,1,1,Homme seul,2,1,2017,2,Saint-Cloud (92),,1,1,2,1,0,5,2,5,2,,8,75109,75,1,2.329,48.876
04894dcf-9f1d-43c8-b149-13e0a84074a1,p189207031800,CAPI,551.1496355,4,92064,92,2,9207,2.2,48.842,2019/6/11,11,6,2019,mardi,Semaine,4,4,4,2,Couple avec enfant,2,4,2006,,,,1,0,1,0,0,5,2,,,0,10,92064,92,2,2.2,48.842
a19fd6f1-ce47-4ef7-84f6-12803b3f8d97,p189207031807,CAPI,0,4,92064,92,2,9207,2.215,48.858,2019/6/15,15,6,2019,samedi,samedi,4,4,4,2,Couple avec enfant,2,1,2000,,,,2,1,3,3,0,1,1,1,1,,10,92064,92,2,2.215,48.858
627b3a8c-8ae5-4dfe-8449-c9ee21b2fb5f,p189207031809,CAPI,2502.067759,5,92064,92,2,9207,2.218,48.851,2019/1/9,9,1,2019,mercredi,Semaine,5,5,5,2,Couple avec enfant,2,1,2014,2,Paris 16e  Arrondissement,,0,1,1,5,1,,,1,1,,10,92064,92,2,2.218,48.851
b9f403a1-008b-4f35-aa7d-50d2f5a1d7f9,p189207031823,CAPI,913.716684,1,92073,92,2,9207,2.224,48.866,2019/5/27,27,5,2019,lundi,Semaine,1,1,1,1,Homme seul,2,2,2005,,,,1,0,1,0,0,2,-1,,,1,5,92073,92,2,2.224,48.866
92187338-45c7-4533-9af3-e4be14280f7b,p189207031839,CAPI,609.7892965,1,92073,92,2,9207,2.222,48.879,2019/5/20,20,5,2019,lundi,Semaine,1,1,1,0,Femme seule,1,2,1959,,,,1,0,1,0,0,2,2,,,1,-2,92073,92,2,2.222,48.879
3202e525-8b71-4181-85ac-a0d194b72da2,p189207031851,CAPI,0,1,92073,92,2,9207,2.225,48.867,2018/9/22,22,9,2018,samedi,samedi,1,1,1,0,Femme seule,2,1,2007,,,1,1,0,1,0,0,2,2,,,1,-2,92073,92,2,2.225,48.867
3fb3ae3d-f8af-4458-87a3-21286914bcbb,p189207031852,CAPI,649.6072087,2,92073,92,2,9207,2.225,48.88,2018/12/7,7,12,2018,vendredi,Semaine,2,2,1,0,Couple sans enfant,2,4,1978,,,,2,1,3,2,0,-1,3,1,1,,-2,92073,92,2,2.225,48.88
3fdec9fd-21ed-4ddc-9080-4c615efd07a8,p189207031856,CAPI,1322.875994,1,92073,92,2,9207,2.226,48.876,2019/5/20,20,5,2019,lundi,Semaine,1,1,0,0,Homme seul,1,"9,USUFRUIT",1968,,,,1,0,1,0,0,2,2,,,1,4,92073,92,2,2.226,48.876
b64b71a0-cec1-477b-84b4-5eff5e2da608,p189207031858,CAPI,0,1,92073,92,2,9207,2.216,48.864,2019/5/26,26,5,2019,dimanche,dimanche,2,2,2,0,Couple sans enfant,1,2,1978,,,,2,0,2,0,0,1,4,,,1,-2,92073,92,2,2.216,48.864
c03ba648-3fe8-4d5b-8ac2-7c5d3a12cfa9,p189207031860,CAPI,1272.745713,1,92073,92,2,9207,2.222,48.878,2018/12/12,12,12,2018,mercredi,Semaine,1,1,1,0,Femme seule,1,1,1963,,,,1,0,1,0,0,1,1,,,1,8,92150,92,2,2.222,48.878
21189050-f036-48c6-8c3e-891477533fc1,p189207031870,CAPI,1655.193425,1,92073,92,2,9207,2.224,48.867,2019/6/18,18,6,2019,mardi,Semaine,1,1,1,1,Homme seul,2,4,2005,,,,0,0,0,0,0,,,,,0,3,92073,92,2,2.224,48.867
02ca488d-f788-47a4-87e8-df03b14176ae,p189207031874,CAPI,543.2595949,1,92073,92,2,9207,2.226,48.88,2018/10/4,4,10,2018,jeudi,Semaine,1,1,1,0,Femme seule,2,4,2010,1,,1,1,0,1,0,0,1,1,,,0,1,92073,92,2,2.226,48.88
6f2ea9d3-44f8-42c7-89f9-4ae9dae3546b,p189207031879,CAPI,2151.945165,2,92073,92,2,9207,2.228,48.879,2019/3/18,18,3,2019,lundi,Semaine,2,2,1,0,Couple sans enfant,1,2,1976,,,,1,0,1,0,0,5,3,,,1,-2,92073,92,2,2.228,48.879
517545ea-07b5-4e20-a44c-91cb5f4f7644,p189207031899,CAPI,1966.149732,2,92073,92,2,9207,2.214,48.865,2019/3/14,14,3,2019,jeudi,Semaine,2,2,2,0,Couple sans enfant,1,2,1987,,,,2,0,2,0,0,1,4,,,1,-2,92073,92,2,2.214,48.865
53eed5a5-1221-4fc6-be77-326b3c91ef2c,p189207031908,CAPI,579.3098181,2,92073,92,2,9207,2.213,48.866,2019/2/21,21,2,2019,jeudi,Semaine,2,2,1,0,Couple sans enfant,1,2,1982,,,,1,0,1,1,1,1,2,,,,8,92073,92,2,2.213,48.866
8a0a5f36-d99f-49f4-81ba-70d4ac9168b5,p189207031912,CAPI,1599.622701,2,92073,92,2,9207,2.224,48.877,2019/5/27,27,5,2019,lundi,Semaine,2,2,2,0,Couple sans enfant,2,2,2019,1,,,2,0,2,0,0,1,5,,,1,8,92073,92,2,2.224,48.877
a559475c-e843-46d7-b1a6-acac54f3ab71,p189207031915,CAPI,824.0621908,1,92073,92,2,9207,2.228,48.871,2019/5/27,27,5,2019,lundi,Semaine,1,1,1,0,Homme seul,2,3,1986,,,,1,0,1,0,0,4,-1,,,0,3,92073,92,2,2.202,48.864
5b5ea8a8-7221-49c9-bbea-b9a658299d97,p189207031923,CAPI,912.93977,1,92073,92,2,9207,2.229,48.875,2019/3/12,12,3,2019,mardi,Semaine,1,1,1,1,Femme seule,2,3,2011,2,Athis-Mons (91),,1,0,1,0,0,4,2,,,0,-2,92073,92,2,2.229,48.875
02d25867-a2ba-4b8a-9623-629cd3e728bf,p189207031939,CAPI,0,1,92073,92,2,9207,2.217,48.878,2019/5/26,26,5,2019,dimanche,dimanche,1,1,1,1,Femme seule,2,1,2011,2,Nogent-sur-Marne (94),,0,0,0,0,0,,,,,1,-2,92073,92,2,2.217,48.878
de850a30-4cd3-459a-9a28-7db42825e3cb,p189207031948,CAPI,657.0064699,1,77251,77,3,7704,2.557,48.627,2018/12/14,14,12,2018,vendredi,Semaine,1,1,1,1,Homme seul,2,1,2016,2,Suresnes (92),,1,0,1,0,0,-1,-1,,,1,5,77251,77,3,2.557,48.627
4e5335a5-6e48-4621-b64d-4bad2cfa18f0,p189207031957,CAPI,1919.671463,1,92073,92,2,9207,2.228,48.872,2018/11/21,21,11,2018,mercredi,Semaine,1,1,1,1,Homme seul,2,5,2015,1,,,0,0,0,0,0,,,,,1,6,92073,92,2,2.228,48.872
b294fa8d-13db-4b62-8ee4-a0e9db9ac105,p189207031998,CAPI,298.7037601,1,92073,92,2,9207,2.23,48.878,2019/6/11,11,6,2019,mardi,Semaine,1,1,1,0,Homme seul,2,4,2009,1,,,1,1,2,0,0,5,1,5,1,1,8,92073,92,2,2.23,48.878
5728955b-ca3f-4ff5-96cd-9fc65a669f76,p189207032010,CAPI,289.7661936,2,92073,92,2,9207,2.223,48.865,2018/12/4,4,12,2018,mardi,Semaine,4,2,2,2,Couple avec enfant,2,1,2015,2,Puteaux (92),,1,0,1,0,0,1,4,,,1,-2,92073,92,2,2.223,48.865
cb6077e0-e81a-4ac7-b275-26f3be988d15,p189207032023,CAPI,239.6455394,4,92073,92,2,9207,2.232,48.879,2019/6/7,7,6,2019,vendredi,Semaine,5,4,4,2,Couple avec enfant,2,1,2012,1,,,1,1,2,2,0,-1,-1,1,-1,,-2,92073,92,2,2.232,48.879
8a136a32-4132-40c7-8717-e66c3b7b5b39,p189207032025,CAPI,276.7925648,3,92073,92,2,9207,2.225,48.867,2019/3/26,26,3,2019,mardi,Semaine,3,3,3,2,Couple avec enfant,2,2,2003,,,,1,0,1,3,0,1,1,,,,-2,92073,92,2,2.225,48.867
4bda152d-a5d9-42c2-94bc-70d70c389bb9,p189207032028,CAPI,1205.140594,2,92073,92,2,9207,2.215,48.866,2018/11/26,26,11,2018,lundi,Semaine,3,2,2,2,Couple avec enfant,2,1,2018,1,,,2,0,2,0,0,-1,-1,,,1,-2,92073,92,2,2.215,48.866
056a4ad1-ecb4-46cb-a3b5-80ce1cc8f8ab,p189207032031,CAPI,2429.60801,5,92073,92,2,9207,2.229,48.872,2019/5/16,16,5,2019,jeudi,Semaine,5,5,5,2,Couple avec enfant,2,1,2014,4,,,2,0,2,3,0,1,2,,,,-2,92073,92,2,2.229,48.872
1b464b99-2984-4790-b35b-13fea5d38b36,p189207032041,CAPI,538.9953754,1,92076,92,2,9207,2.173,48.848,2019/2/18,18,2,2019,lundi,Semaine,1,1,1,0,Femme seule,2,2,2015,2,Ville-d'Avray (92),,1,0,1,0,0,5,2,,,1,8,92076,92,2,2.173,48.848
d7c674a9-6df7-4b81-a279-3132cb7b6ea9,p189207032046,CAPI,0,2,92076,92,2,9207,2.173,48.848,2018/12/16,16,12,2018,dimanche,dimanche,2,2,2,0,Couple sans enfant,2,2,1975,,,,2,0,2,0,0,4,5,,,1,-2,92076,92,2,2.173,48.848
b00a5d19-73fd-4ed6-bfd8-2f790dd992bb,p189207032051,CAPI,631.6973523,2,92076,92,2,9207,2.171,48.844,2018/10/1,1,10,2018,lundi,Semaine,2,2,1,0,Couple sans enfant,1,1,2004,,,1,2,0,2,2,0,4,5,,,,-2,92076,92,2,2.171,48.844
e12a3baa-0f83-4e6a-9092-ea0e592c1084,p189207032061,CAPI,2703.45749,5,92076,92,2,9207,2.16,48.839,2018/11/26,26,11,2018,lundi,Semaine,5,4,4,1,Couple avec enfant,2,4,2012,1,,,1,0,1,0,0,3,3,,,1,-2,92076,92,2,2.16,48.839
6cca270e-1fb8-4105-ab48-3a514945ec3c,p189207032062,CAPI,275.6668789,1,92076,92,2,9207,2.165,48.842,2019/5/23,23,5,2019,jeudi,Semaine,1,1,1,1,Femme seule,2,2,2011,2,GARCHE,,1,0,1,1,0,-1,2,,,,8,92076,92,2,2.165,48.842
a8e02df2-93fa-4ac2-a7ea-29c724307de6,p189207032070,CAPI,944.3914476,3,92076,92,2,9207,2.168,48.845,2019/5/23,23,5,2019,jeudi,Semaine,2,2,2,1,Couple sans enfant,1,2,1995,,,,2,0,2,2,0,-1,4,,,,10,92076,92,2,2.168,48.845
41d24848-ad29-4eaa-82f5-a37fa019df23,p189208032099,CAPI,1137.968855,1,92012,92,2,9208,2.254,48.834,2018/11/27,27,11,2018,mardi,Semaine,1,1,1,0,Homme seul,2,1,2011,1,,,0,0,0,1,0,,,,,,-2,92012,92,2,2.254,48.834
e6e501bf-7a32-45a8-9e69-0ea70bbe6c68,p189208032108,CAPI,936.3789931,1,92012,92,2,9208,2.238,48.845,2018/11/26,26,11,2018,lundi,Semaine,1,1,1,0,Femme seule,2,1,1974,,,,0,0,0,0,0,,,,,1,-2,92012,92,2,2.238,48.845
8b0365c8-87f7-4728-9131-31a589536511,p189208032131,CAPI,5117.292716,1,92012,92,2,9208,2.236,48.83,2019/5/13,13,5,2019,lundi,Semaine,1,1,1,0,Femme seule,2,4,1960,,,,0,0,0,0,0,,,,,0,-2,92012,92,2,2.236,48.83
44f6ea42-d4cf-45e8-8889-dae0d165b63a,p189208032134,CAPI,4508.95341,1,92012,92,2,9208,2.238,48.845,2019/6/12,12,6,2019,mercredi,Semaine,1,1,1,0,Homme seul,2,2,2004,,,,0,0,0,0,0,,,,,0,-2,92012,92,2,2.238,48.845
dfd6f93b-43f5-4cef-a208-4edd0d81b346,p189208032135,CAPI,0,1,92012,92,2,9208,2.245,48.839,2019/5/19,19,5,2019,dimanche,dimanche,1,1,1,0,Femme seule,2,2,1970,,,,0,0,0,0,0,,,,,1,4,92012,92,2,2.245,48.839
305a3218-180a-4f2f-b85c-f587a830b130,p189208032142,CAPI,1880.43043,1,92012,92,2,9208,2.228,48.839,2018/11/14,14,11,2018,mercredi,Semaine,1,1,1,0,Femme seule,2,1,1997,,,,1,0,1,0,0,4,2,,,1,6,92012,92,2,2.228,48.839
e09f1f46-612c-48a2-a39a-d0feb6bb27d7,p189208032149,CAPI,4632.948891,1,92012,92,2,9208,2.233,48.84,2019/2/6,6,2,2019,mercredi,Semaine,1,1,0,0,Femme seule,2,"9,USUFRUIT AVEC FILS",1994,,,,0,0,0,0,0,,,,,0,5,92012,92,2,2.233,48.84
8af4b893-3eb5-45d6-8b96-1d9026cffc2c,p189208032189,CAPI,894.0036443,2,92012,92,2,9208,2.231,48.833,2018/11/20,20,11,2018,mardi,Semaine,2,2,2,0,Couple sans enfant,2,1,1978,,,,1,0,1,0,0,1,3,,,1,-2,92012,92,2,2.231,48.833
4e4c3375-6fca-47dd-bdd9-92d661dba2b3,p189208032196,CAPI,1101.203498,2,92012,92,2,9208,2.251,48.836,2018/11/6,6,11,2018,mardi,Semaine,2,2,1,0,Couple sans enfant,2,1,1987,,,,1,0,1,1,0,2,2,,,,-2,92012,92,2,2.251,48.836
2c71d6c5-2ae9-4afb-8db3-16b007c47b2e,p189208032200,CAPI,2657.865781,2,92012,92,2,9208,2.248,48.839,2018/11/5,5,11,2018,lundi,Semaine,2,2,2,0,Couple sans enfant,2,3,1964,,,,2,0,2,0,0,5,3,,,1,-2,92012,92,2,2.248,48.839
905c396b-53b2-4279-9af8-e336417e2999,p189208032201,CAPI,5052.775894,1,92012,92,2,9208,2.227,48.846,2019/6/12,12,6,2019,mercredi,Semaine,1,1,1,0,Femme seule,2,2,2015,2,Saint-Cloud (92),,1,0,1,0,0,4,4,,,0,-2,92012,92,2,2.227,48.846
16cfd744-f473-4e91-884c-d7884348625a,p189208032222,CAPI,1548.973307,1,92012,92,2,9208,2.233,48.833,2018/2/8,8,2,2018,jeudi,Semaine,1,1,1,0,Femme seule,2,1,1963,,,1,0,0,0,0,0,,,,,1,-2,92012,92,2,2.233,48.833
147984a8-31f5-4030-b0fc-5bae8da6a85f,p189208032277,CAPI,0,1,92012,92,2,9208,2.246,48.833,2018/2/4,4,2,2018,dimanche,dimanche,1,1,1,0,Femme seule,2,2,2000,,,1,0,0,0,0,0,,,,,0,5,92012,92,2,2.246,48.833
51918242-d84f-41f6-9e96-5d57ed08104b,p189208032292,CAPI,0,1,92012,92,2,9208,2.226,48.84,2019/1/26,26,1,2019,samedi,samedi,1,1,1,1,Femme seule,2,4,2000,,,,0,0,0,0,0,,,,,0,-2,92012,92,2,2.226,48.84
eb2cadcc-42b6-4d2b-b2f5-98db096d0768,p189208032303,CAPI,2363.20632,1,92012,92,2,9208,2.24,48.842,2018/2/2,2,2,2018,vendredi,Semaine,1,1,1,1,Homme seul,2,3,2007,,,1,0,0,0,0,0,,,,,1,4,92012,92,2,2.24,48.842
02709ce7-0908-4f8d-bd8c-246d0ab38792,p189208032321,CAPI,418.3839488,3,92012,92,2,9208,2.239,48.826,2018/11/9,9,11,2018,vendredi,Semaine,3,3,3,1,Famille monoparentale p?re,2,4,2014,1,,,1,0,1,1,0,1,2,,,,4,92012,92,2,2.239,48.826
